1,S2_2504271,2,11.41378601,3.62607936065638,1.99824794781487,382.291447632946,203.653068786426,te_residual_total_17_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,4.98931897355752,570.503389658404,192.335149054235,te_residual_total_17_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.0962623572327459,80.6920293050822,195.8499457472,te_residual_total_17_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,0.856347245082354,238.062409255559,193.725564986828,te_residual_total_17_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.153316030291293,-100.673599361347,193.616728362327,te_residual_total_17_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.0665450463999875,-81.9395573835654,239.197596636953,te_residual_total_17_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,8.33845184397001,-975.587629410277,254.416126647315,te_residual_total_17_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,7.41405207264553,-794.613379796966,219.760240477573,te_residual_total_17_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,0.327671989115558,148.526580018157,195.391463797227,te_residual_total_17_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,0.389783172220291,187.403385045007,226.040860806825,te_residual_total_17_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,1.6008283779384,-375.038286682889,223.215466260142,te_residual_total_17_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,0.511451624092139,382.455086433194,402.71631502831,te_residual_total_17_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,0.0570084193581693,-61.4654165084542,193.857404219903,te_residual_total_17_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,0.0902997352186432,93.2691042414147,233.730631001451,te_residual_total_17_BP14,dry,BP,14,raw
