1,S2_2504271,2,11.41378601,3.62607936065638,0.64516267343194,-53.7545088133928,58.9075955471136,sv_area_total_8_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,2.02749357123962,97.9144478988219,60.5282407705482,sv_area_total_8_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.035804293155838,12.7411760198515,59.2697340260935,sv_area_total_8_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,0.00211891256412855,-2.77294009287988,53.0243048978407,sv_area_total_8_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.000578701393383341,1.47762219609825,54.0663631628193,sv_area_total_8_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.320106134066688,40.6617173203068,63.2600795309184,sv_area_total_8_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,0.311790355075836,-42.6624759904258,67.2520819555301,sv_area_total_8_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,4.81545675999411,-157.576571322158,63.2068166032786,sv_area_total_8_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,1.66994498027012,78.7943698423071,53.6704356145676,sv_area_total_8_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,0.325643603508183,-37.2558701344096,57.4664606840352,sv_area_total_8_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,1.5150135194069,-82.4892362406065,58.9902237344743,sv_area_total_8_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,0.181135388271201,37.2117991754298,76.9608809457747,sv_area_total_8_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,4.7283172373598,127.495393343323,51.609803391131,sv_area_total_8_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,5.87541204824393,166.114529442256,60.322519226437,sv_area_total_8_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.429379576404131,-31.292821748523,42.1445475006072,sv_area_total_9_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,4.22138631755077,100.818060622004,43.3040135926504,sv_area_total_9_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.00169893082142636,-1.98049415174633,42.4036339934002,sv_area_total_9_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,1.08149369978029,44.7033139255388,37.9354362658794,sv_area_total_9_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.92742981271865,-42.2104927295457,38.6809610770502,sv_area_total_9_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,2.16361079444958,75.4348518361157,45.2584662796276,sv_area_total_9_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,2.58053688610832,-87.5817275706054,48.1144839840343,sv_area_total_9_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,5.63754142013732,-121.663842587031,45.2203601243332,sv_area_total_9_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,0.0637057629002911,-10.9818932808041,38.3977007061402,sv_area_total_9_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,3.31941330868208,-84.8785308600853,41.1135093784823,sv_area_total_9_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,0.0971847936617536,14.9084310171245,42.2036625864424,sv_area_total_9_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,0.309325091364233,-34.7000694140477,55.060497251389,sv_area_total_9_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,0.375418732418652,25.6355661125453,36.9234525753971,sv_area_total_9_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,3.2406281464264,88.0332648664131,43.1568332280953,sv_area_total_9_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.186268753302212,-23.2776815564007,39.676321797315,sv_area_total_10_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,2.43037417955555,89.9610280960598,42.4501788136803,sv_area_total_10_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.0403303370185242,11.5380562002248,42.2647602416641,sv_area_total_10_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,2.9515058271569,86.1300577321357,36.8803132423665,sv_area_total_10_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.786580032608576,-45.8108933574727,37.9978468035773,sv_area_total_10_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.122358017585146,21.2786061026251,44.7495471184683,sv_area_total_10_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,0.71431661207324,-55.3312725423499,48.160054383668,sv_area_total_10_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,1.23867181562617,-70.7302989343475,46.7508004262841,sv_area_total_10_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,0.737844836524648,-44.3593037823441,37.9895269176141,sv_area_total_10_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,1.82448681038997,-75.9424320044738,41.359551647545,sv_area_total_10_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,0.960363335797133,56.2990861210447,42.2615328107896,sv_area_total_10_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,4.0745373037538,-150.969585005669,55.0189119223879,sv_area_total_10_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,0.444058121890734,-33.8813199099188,37.40262621103,sv_area_total_10_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,0.73129830396531,47.669422237082,41.0066498970898,sv_area_total_10_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.132883599266588,-28.8378661260498,52.3182089455863,sv_area_total_11_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,7.1949745459911,227.02431357936,55.9735920667637,sv_area_total_11_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.110663185675108,-27.9659755607169,55.5973161973634,sv_area_total_11_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,1.3578174185987,85.8156598869743,48.7047475459015,sv_area_total_11_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.676740229139618,-62.6316090998675,50.3509895888177,sv_area_total_11_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.189777810677484,39.4841686920382,59.941239687509,sv_area_total_11_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,2.18833505771896,-144.125633979047,64.4332087746223,sv_area_total_11_BP14,dry,BP,14,raw
