1,S2_2504271,2,11.41378601,3.62607936065638,0.0442332228044435,-75.4205416901942,306.114847839177,te_fit_total_17_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,7.78009296489311,944.659831202305,289.102664829505,te_fit_total_17_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.119615296109814,-119.272744480916,294.385823395512,te_fit_total_17_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,0.051143401450652,-77.1447076629681,291.192625782096,te_fit_total_17_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.194392032161659,150.31644787241,291.029031356797,te_fit_total_17_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.0690939040104439,-110.713626082792,359.542511852873,te_fit_total_17_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,0.000379159777786242,-8.72328704743726,382.417777255052,te_fit_total_17_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,0.880013448516827,-363.009652639836,330.325847657332,te_fit_total_17_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,0.753869339183012,298.729439321964,293.696670351125,te_fit_total_17_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,0.462049989218563,-270.555166644367,339.766368970767,te_fit_total_17_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,0.0207019941802287,-56.5528857924091,335.519464041233,te_fit_total_17_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,7.09286638785276,-1888.57619339062,605.330645061519,te_fit_total_17_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,0.57724093705707,259.349462218459,291.390795871123,te_fit_total_17_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,16.1933632938489,1656.18389917453,351.325010571764,te_fit_total_17_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.229798755046772,-256.802095979833,323.886294609379,te_fit_total_18_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,5.28138545658148,1314.34293088319,345.78217665935,te_fit_total_18_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.081560196228267,-162.687458008267,344.415576919426,te_fit_total_18_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,0.539922974356159,366.387588548973,301.469022231486,te_fit_total_18_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.245215475943596,255.134581019458,311.50371604347,te_fit_total_18_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.146974259599119,-231.313594068575,364.794564624488,te_fit_total_18_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,0.202093131221304,293.969180724737,395.361038056958,te_fit_total_18_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,2.84431736798352,-1062.33975380459,380.839730940783,te_fit_total_18_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,1.26634725943319,572.535912772865,307.60555118518,te_fit_total_18_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,0.514167265080623,-393.540497974113,331.821912306653,te_fit_total_18_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,0.0218723735080459,-83.0819110427075,339.645889917812,te_fit_total_18_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,8.93790984861092,-2185.12928902782,441.903046961235,te_fit_total_18_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,1.72423524229431,660.199006836993,303.979608015806,te_fit_total_18_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,14.220585546941,2017.36328708094,323.439618580693,te_fit_total_18_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.167431259046658,-272.967432284218,395.055434934509,te_fit_total_19_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,5.47176019436441,1665.96596079403,421.762607638308,te_fit_total_19_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.0548458681713058,-166.132551370616,420.095718166223,te_fit_total_19_BP14,dry,BP,14,raw
4,S3_7671407,3,48.57267674,4.61338074693538,0.429119505308179,406.753980908351,367.712304222619,te_fit_total_19_BP14,dry,BP,14,raw
5,S4_28902914,4,52.90088541,4.51406553661797,0.34283826522681,375.671170725277,379.951971026394,te_fit_total_19_BP14,dry,BP,14,raw
6,S5_33184214,5,79.95790853,4.99293311333389,0.222729867670928,-354.599060204223,444.952681814709,te_fit_total_19_BP14,dry,BP,14,raw
7,S5_38502687,5,92.83337609,6.09721090182178,0.140833722896545,305.595665646168,482.235677907033,te_fit_total_19_BP14,dry,BP,14,raw
8,S5_43706919,5,109.5147878,6.37024400899589,2.62286612284336,-1270.37021708676,464.523532027206,te_fit_total_19_BP14,dry,BP,14,raw
9,S6_31888552,6,65.16886519,4.39880042785535,1.48995036883544,773.35707256756,375.197243088939,te_fit_total_19_BP14,dry,BP,14,raw
10,S7_17158322,7,34.01418318,3.56252413612697,0.415121643033714,-440.344668132211,404.734785228265,te_fit_total_19_BP14,dry,BP,14,raw
11,S7_19532160,7,51.17962841,5.47326359433205,0.0699814527671663,-185.062247600368,414.277964206622,te_fit_total_19_BP14,dry,BP,14,raw
12,S7_32133319,7,99.94477983,6.74061254844934,9.38729464736002,-2788.67056636473,539.004593036894,te_fit_total_19_BP14,dry,BP,14,raw
13,S9_47635177,9,127.545358,4.20116555210015,1.90839012287415,864.924148425583,370.774553460925,te_fit_total_19_BP14,dry,BP,14,raw
14,S9_6724364,9,34.93391023,9.95006005891094,15.0295149417445,2582.65080688238,394.510608568824,te_fit_total_19_BP14,dry,BP,14,raw
1,S2_2504271,2,11.41378601,3.62607936065638,0.133121373043458,-296.076501671363,471.946783862648,te_fit_total_20_BP14,dry,BP,14,raw
2,S2_44784129,2,96.94547802,8.19060695496018,5.46137602818925,2024.60879495143,503.852089166729,te_fit_total_20_BP14,dry,BP,14,raw
3,S2_46701398,2,113.0877388,5.69505305079622,0.0318223048484398,-153.934539369655,501.860765783126,te_fit_total_20_BP14,dry,BP,14,raw
