S5_38228097,5,92.3513435,7.00417509668595,26.8866640319689,-1261.56692567085,207.004338434195,S5_37997803,5,91.36022511,5.31155180846498,S5_41265928,5,97.18561608,5.2257912354262,rma_te_residual_total_17_BP14,dry,BP,14,raw
S2_43100924,2,89.4251276,3.54639624315652,7.09793007874657,772.64286202866,188.351202356834,S2_41369346,2,81.77037444,1.68183279572876,S2_45322381,2,101.3191103,1.8989275859584,rma_te_residual_total_18_BP14,dry,BP,14,raw
S5_38228097,5,92.3513435,9.58749723668542,20.8340539852108,-1347.70864889567,191.762896719025,S5_37997803,5,91.36022511,7.9031222199574,S5_38859599,5,93.79879919,7.34519552760909,rma_te_residual_total_18_BP14,dry,BP,14,raw
S2_43100924,2,89.4251276,3.25245989815187,6.63931192856457,882.354471038922,225.049293133526,S2_41369346,2,81.77037444,1.37411865128102,S2_45322381,2,101.3191103,1.61160261563674,rma_te_residual_total_19_BP14,dry,BP,14,raw
S5_38228097,5,92.3513435,8.87742945191561,19.560960090416,-1541.95898551986,229.125717361199,S5_37997803,5,91.36022511,7.25261574798835,S5_38859599,5,93.79879919,6.65550321099921,rma_te_residual_total_19_BP14,dry,BP,14,raw
S5_38228097,5,92.3513435,7.41969470886028,17.8294577794184,-1747.52079794173,286.053415852649,S5_37547988,5,90.62443011,5.31894773075461,S5_41101118,5,96.20937263,5.83283091287469,rma_te_residual_total_20_BP14,dry,BP,14,raw
S5_38502687,5,92.83337609,6.84057853307259,16.5603141049663,-2007.70541419437,343.627420491525,S5_37547988,5,90.62443011,5.00719516635093,S5_41265928,5,97.18561608,5.14486223230442,rma_te_residual_total_21_BP14,dry,BP,14,raw
S5_38502687,5,92.83337609,6.20473980203561,15.1442743524505,-2271.53348091328,409.98810856285,S5_37547988,5,90.62443011,4.60623288044496,S5_42085155,5,100.6567954,4.21372740264489,rma_te_residual_total_22_BP14,dry,BP,14,raw
S5_38502687,5,92.83337609,5.54025344009126,13.6387487564858,-2575.42747947168,494.148293825086,S5_36886697,5,89.87760443,3.68437047146756,S5_42085155,5,100.6567954,4.02229760397978,rma_te_residual_total_23_BP14,dry,BP,14,raw
S5_38502687,5,92.83337609,5.75462259022948,13.3087022244269,-2964.80692889597,558.979151382798,S5_37547988,5,90.62443011,4.21127662467094,S5_42085155,5,100.6567954,3.95725270727039,rma_te_residual_total_24_BP14,dry,BP,14,raw
S7_32133319,7,99.94477983,3.23422369687013,7.22964160374704,3180.98595788431,813.711426935404,S7_31178325,7,89.28412826,0.222070306678974,S7_32940091,7,101.9471039,1.40196620246317,rma_te_residual_total_24_BP14,dry,BP,14,raw
S5_38228097,5,92.3513435,4.55768034519344,10.6265983812007,-3026.657288323,646.42274058393,S5_36886697,5,89.87760443,2.96719890400504,S5_42085155,5,100.6567954,2.76120174370425,rma_te_residual_total_25_BP14,dry,BP,14,raw
S7_32133319,7,99.94477983,3.40726175699489,7.82218671611459,3780.17431654116,941.018690697355,S7_31178325,7,89.28412826,0.238095286535129,S7_32940091,7,101.9471039,1.41855997689141,rma_te_residual_total_25_BP14,dry,BP,14,raw
S1_4203850,1,24.99841678,4.32371525676813,7.74883610667808,-7312.13238008144,1622.17591476078,S1_3674595,1,20.77007968,1.49930698375845,S1_7581125,1,42.74686036,2.41383993120993,rma_te_residual_total_33_BP14,dry,BP,14,raw
S3_3112424,3,21.70283653,4.43962686149063,7.97178335732927,-7437.32746646248,1626.71436333858,S3_1763620,3,11.38674971,2.58373477956728,S3_3652352,3,27.40286465,2.89488869000936,rma_te_residual_total_33_BP14,dry,BP,14,raw
S7_31582647,7,94.06477091,3.58841050440618,6.35375355130046,7881.51389809093,1930.93033001575,S7_31178325,7,89.28412826,1.02879827857372,S7_32940091,7,101.9471039,0.975222856299713,rma_te_residual_total_33_BP14,dry,BP,14,raw
S9_999361,9,9.72015668,4.72552299785054,8.52525403214472,10079.806576136,2131.91887811929,S9_737771,9,6.671656537,2.74971690983122,S9_1353482,9,14.34171004,2.7033169908771,rma_te_residual_total_33_BP14,dry,BP,14,raw
S9_6501061,9,33.93753996,9.13868317042899,17.7480045500649,-12341.8435199493,1809.16180915574,S9_5686516,9,31.99307473,7.15547406799034,S9_8279734,9,37.58932098,7.62504497686757,rma_te_residual_total_33_BP14,dry,BP,14,raw
S9_34338749,9,87.94089861,5.34134137734332,9.73487764026686,8059.80755718551,1595.26032813448,82,9,70.8996913,2.30618287126223,105,9,90.98735546,3.52942890813501,rma_te_residual_total_33_BP14,dry,BP,14,raw
S5_33587455,5,80.92708184,4.75573102613832,12.0875824277445,-2005.65558993767,417.30837885332,S5_28323105,5,67.63176146,3.18579413940756,S5_36228372,5,87.89272881,2.69143760895948,rma_te_residual_total_17_BP14,wet,BP,14,raw
S5_33587455,5,80.92708184,5.01780672385581,12.7095002853012,-2410.75183956316,487.435457897619,S5_28323105,5,67.63176146,3.44282143753603,S5_36228372,5,87.89272881,2.94633080888431,rma_te_residual_total_18_BP14,wet,BP,14,raw
S2_46820675,2,113.8524469,3.226572075212,7.30685560451226,2112.13360132414,540.797963186057,S2_45664611,2,102.3964743,1.48985181841236,S2_47811870,2,119.7658678,2.00648890787985,rma_te_residual_total_19_BP14,wet,BP,14,raw
S5_33587455,5,80.92708184,4.55225591735223,10.4990710446692,-2600.50953535379,555.47169982005,S5_25169567,5,61.08070473,2.98245655605075,S5_36228372,5,87.89272881,2.55109385638178,rma_te_residual_total_19_BP14,wet,BP,14,raw
S2_46820675,2,113.8524469,4.16226488350909,8.59883004049576,2697.28904938455,605.972948221543,S2_45664611,2,102.3964743,1.74340567287261,S2_47811870,2,119.7658678,3.04048308418374,rma_te_residual_total_20_BP14,wet,BP,14,raw
S5_33587455,5,80.92708184,4.6281716901948,9.62308033995484,-2931.36743507782,622.527632217859,S5_26573386,5,64.67695116,2.81125769388169,S5_36886697,5,89.87760443,2.93966105331501,rma_te_residual_total_20_BP14,wet,BP,14,raw
S9_8182398,9,37.12013546,3.35289343044439,6.84995368445541,-2621.56789955718,659.876592679794,S9_6184858,9,32.79210864,1.48750490484331,S9_11364003,9,51.9619256,1.292716449547,rma_te_residual_total_20_BP14,wet,BP,14,raw
S2_46820675,2,113.8524469,4.87369149837384,9.98840255065348,3478.40607270692,718.63235415536,S2_46330162,2,110.0512956,3.17180885265659,S2_47811870,2,119.7658678,3.52652441293696,rma_te_residual_total_21_BP14,wet,BP,14,raw
S5_33587455,5,80.92708184,4.60197436337328,9.39614435819808,-3465.87183483945,738.26480073154,S5_26573386,5,64.67695116,2.73630645030298,S5_37515682,5,90.62442906,2.8082686031467,rma_te_residual_total_21_BP14,wet,BP,14,raw
S9_8182398,9,37.12013546,3.38793947765152,6.80253783364564,-3125.91548200471,782.557489804194,S9_6184858,9,32.79210864,1.63414741496106,S9_11364003,9,51.9619256,1.3600992862334,rma_te_residual_total_21_BP14,wet,BP,14,raw
S2_46701398,2,113.0877388,5.14608681730853,11.5265503396528,4393.54113452179,879.039063965457,S2_45664611,2,102.3964743,2.65753422056834,S2_47747001,2,119.7658657,3.06667530673861,rma_te_residual_total_22_BP14,wet,BP,14,raw
S5_33587455,5,80.92708184,3.9385378048015,8.67577731407084,-3917.56228205274,903.451546576305,S5_25169567,5,61.08070473,2.14952435596427,S5_38859599,5,93.79879919,1.7687835287933,rma_te_residual_total_22_BP14,wet,BP,14,raw
S1_3450097,1,19.19944234,5.93628133558165,12.3368305267717,5817.44281787075,1081.00794676585,S1_3090020,1,17.48231934,4.23663681259138,S1_3604028,1,20.46859514,3.36421529848945,rma_te_residual_total_23_BP14,wet,BP,14,raw
S1_6712560,1,39.10907663,4.15711660706171,8.42902359393561,-4819.89340241723,1083.54602068427,S1_3604028,1,20.46859514,2.608143529687,S1_7184697,1,41.87860783,2.13233404969664,rma_te_residual_total_23_BP14,wet,BP,14,raw
S2_46820675,2,113.8524469,7.60089938370738,16.1675808381986,6020.57227512635,977.26831126413,S2_46330162,2,110.0512956,5.15186578224525,S2_47052010,2,115.3816967,5.33309127430789,rma_te_residual_total_23_BP14,wet,BP,14,raw
S1_3450097,1,19.19944234,8.2202165216855,14.8252620400884,7330.98523108672,1146.23810822667,S1_2315807,1,12.89839138,5.46191280451086,S1_3604028,1,20.46859514,5.29404249725504,rma_te_residual_total_24_BP14,wet,BP,14,raw
S1_6712560,1,39.10907663,6.51690693358645,11.4764631713868,-6518.11326065249,1158.32800544741,S1_5805002,1,36.01811508,4.69300241750122,S1_7184697,1,41.87860783,4.38995598825673,rma_te_residual_total_24_BP14,wet,BP,14,raw
S2_697842,2,1.200339294,3.59967498248083,6.08804545655712,-4839.92830112047,1180.9014951808,S2_169785,2,0,2.07954206928537,S2_2777337,2,13.70429638,1.52832596276163,rma_te_residual_total_24_BP14,wet,BP,14,raw
S2_46820675,2,113.8524469,9.59985884054753,17.6532902783458,7169.92460259197,1027.34295039488,S2_46462460,2,111.1160166,8.0785833019898,S2_47321091,2,118.5659378,6.46298974642187,rma_te_residual_total_24_BP14,wet,BP,14,raw
S3_503853,3,0.714249338,3.20190507211939,5.38576382523649,-4000.15625242196,1037.68846967373,S3_152240,3,0,2.54515889227567,S3_1383038,3,9.449680749,1.67738728037496,rma_te_residual_total_24_BP14,wet,BP,14,raw
S2_46701398,2,113.0877388,5.87966936361027,14.7238825142611,7265.33860775493,1348.97455177355,S2_46330162,2,110.0512956,3.59412398273309,S2_47052010,2,115.3816967,3.93474052800532,rma_te_residual_total_25_BP14,wet,BP,14,raw
S2_46701398,2,113.0877388,5.27741685740551,13.3212294126591,7677.24389144102,1510.89719281511,S2_46330162,2,110.0512956,3.17234088885874,S2_47052010,2,115.3816967,3.41051704698543,rma_te_residual_total_26_BP14,wet,BP,14,raw
S2_46536006,2,112.8190907,4.63616726703498,11.8023820784101,7938.90615443383,1674.363006877,S2_46330162,2,110.0512956,2.75493026886577,S2_47052010,2,115.3816967,2.86456398596251,rma_te_residual_total_27_BP14,wet,BP,14,raw
S2_46536006,2,112.8190907,3.97264959775149,10.2027687931232,8093.49318153588,1852.4812234024,S2_2387967,2,9.515531011,1.81450782784944,S2_47052010,2,115.3816967,2.30422385206487,rma_te_residual_total_28_BP14,wet,BP,14,raw
S2_46536006,2,112.8190907,3.17148216982198,8.23259623219812,8071.33350055511,2079.05733420558,S2_530233,2,0.733500223,1.60681676274451,S2_47096596,2,115.6432387,1.64010034312841,rma_te_residual_total_29_BP14,wet,BP,14,raw
S1_6723037,1,39.59838051,36.0008184918874,10.731606432485,4.4191633768124,0.238239600781639,S1_6712560,1,39.10907663,22.5178140358289,S1_7184697,1,41.87860783,0,rma_te_residual_total_17_BP14,diff,BP,14,comp_ratio
